From;To;Source
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifierWithTrailingTrivia;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifier;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifierWithTrivia;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifierExtended;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxTokenWithValue[1];cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxTokenWithValueAndTrivia[1];cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxTokenWithValue[1];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxTokenWithTrivia;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxTrivia;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/QualifiedNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/NameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/StructuredTriviaSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxFormatter;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList/SeparatedWithManyChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList/WithManyChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList/WithManyWeakChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList/WithThreeChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList/WithTwoChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxNodeRemover/SyntaxRemover;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxReplacer/NodeListEditor;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxReplacer/BaseListEditor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxReplacer/TokenListEditor;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxReplacer/BaseListEditor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxReplacer/TriviaListEditor;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/SyntaxReplacer/BaseListEditor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/BoundNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundFieldInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/BoundInitializer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundGlobalStatementInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/BoundInitializer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundInitializationScope;cs+class://Microsoft/CodeAnalysis/CSharp/BoundInitializer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDup;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundBadExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundBadStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundTypeExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundTypeOrValueExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundNamespaceExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundUnaryOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundIncrementOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundAddressOfOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundPointerIndirectionOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundPointerElementAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundRefTypeOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundMakeRefOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundRefValueOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundBinaryOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundCompoundAssignmentOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundAssignmentOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundNullCoalescingOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundConditionalOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundArrayAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundArrayLength;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundTypeOfOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundMethodInfo;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundFieldInfo;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDefaultOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundIsOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundAsOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSizeOfOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundConversion;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundArgList;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundArgListOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundFixedLocalCollectionInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSequencePoint;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSequencePointExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSequencePointWithSpan;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundBlock;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatementList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundIteratorScope;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLocalDeclaration;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundMultipleLocalDeclarations;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSequence;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundNoOpStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundReturnStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundYieldReturnStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundYieldBreakStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundThrowStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpressionStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSwitchStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSwitchSection;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatementList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundSwitchLabel;cs+class://Microsoft/CodeAnalysis/CSharp/BoundNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundBreakStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundContinueStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundIfStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLoopStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDoStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundLoopStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundWhileStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundLoopStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundForStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundLoopStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundForEachStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundLoopStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundUsingStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundFixedStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLockStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundTryStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundCatchBlock;cs+class://Microsoft/CodeAnalysis/CSharp/BoundNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLiteral;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundThisReference;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundPreviousSubmissionReference;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundHostObjectMemberReference;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundBaseReference;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLocal;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDeclarationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/UninitializedVarDeclarationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundRangeVariable;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundParameter;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLabelStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundGotoStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLabeledStatement;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLabel;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatementList;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundConditionalGoto;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatement;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundMethodOrPropertyGroup;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDynamicMemberAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDynamicInvocation;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundConditionalAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundConditionalReceiver;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundPropertyGroup;cs+class://Microsoft/CodeAnalysis/CSharp/BoundMethodOrPropertyGroup;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundCall;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundEventAssignmentOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundAttribute;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundObjectCreationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDynamicObjectCreationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundNoPiaObjectCreationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundObjectInitializerExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundObjectInitializerMember;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDynamicObjectInitializerMember;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundCollectionInitializerExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundCollectionElementInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDynamicCollectionElementInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundImplicitReceiver;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundAnonymousObjectCreationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundAnonymousPropertyDeclaration;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundNewT;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDelegateCreationExpression;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundArrayCreation;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundArrayInitialization;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundStackAllocArrayCreation;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundFieldAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundHoistedFieldAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundPropertyAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundEventAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundIndexerAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundDynamicIndexerAccess;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundLambda;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/UnboundLambda;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundQueryClause;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundTypeOrInstanceInitializers;cs+class://Microsoft/CodeAnalysis/CSharp/BoundStatementList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/BoundNameOfOperator;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/NameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SimpleNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/NameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/IdentifierNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SimpleNameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/QualifiedNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/NameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/GenericNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SimpleNameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeArgumentListSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/AliasQualifiedNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/NameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/PredefinedTypeSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ArrayTypeSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ArrayRankSpecifierSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/PointerTypeSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/NullableTypeSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/BaseClassWithArgumentsSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/OmittedTypeArgumentSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/TypeSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ParenthesizedExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/PrefixUnaryExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/PostfixUnaryExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/MemberAccessExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ConditionalAccessExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/MemberBindingExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ElementBindingExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/BinaryExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ConditionalExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/InstanceExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ExpressionSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/ThisExpressionSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/InstanceExpressionSyntax;(not implemented)
