fromType;toType;fromMethod;toMethod;calledFrom
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);Select
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);Evaluate
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);ReadSubtree
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);WriteChildren
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);WriteAttributes
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathMutableCursorTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathCursorTestCase;IXmlCursor Cursor(IXmlNode, CompiledXPath, IXmlIncludedTypeMap, UnknownType);IXmlCursor Cursor(IXmlNode, CompiledXPath, IXmlIncludedTypeMap, UnknownType);Cursor
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);ClrType
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);LocalName_WhenNotQualified
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);LocalName_WhenQualified
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);NamespaceUri_WhenNoNamespace
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);NamespaceUri_WhenDefaultNamespace
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);NamespaceUri_WhenExplicitNamespace
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);XsiType_OfElement_WhenXsiTypeAttributeIsNotPresent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);XsiType_OfElement_WhenXsiTypeAttributeIsPresent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);XsiType_OfAttribute
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsTypeProperties_OfElement
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);IsTypeProperties_OfAttribute
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForRoot();IXmlNode NodeForRoot();IsTypeProperties_OfRoot
