fromType;toType;fromMethod;toMethod;calledFrom
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Void Clear();Void Clear();NonGenericIntersect
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();NonGenericExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Void NonGenericCopyTo(Array, Int32);Void NonGenericCopyTo(Array, Int32);CopyTo
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Contains(UnknownType);Boolean Contains(UnknownType);Contains
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean ContainsAll(ICollection);Boolean ContainsAll(ICollection);ContainsAll
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Add(UnknownType);Boolean Add(UnknownType);Add
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Add(UnknownType);Boolean Add(UnknownType);AddAll
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Remove(UnknownType);Boolean Remove(UnknownType);Remove
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean RemoveAll(ICollection);Boolean RemoveAll(ICollection);RemoveAll
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean RetainAll(ICollection);Boolean RetainAll(ICollection);RetainAll
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Union
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean AddAll(ICollection);Boolean AddAll(ICollection);Union
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Union
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Union
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;ISet Union(ISet);ISet Union(ISet);Union
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Intersect
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean RetainAll(ICollection);Boolean RetainAll(ICollection);Intersect
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Void Clear();Void Clear();Intersect
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;ISet Intersect(ISet);ISet Intersect(ISet);Intersect
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;ISet Intersect(ISet);ISet Intersect(ISet);Intersect
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Minus
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean RemoveAll(ICollection);Boolean RemoveAll(ICollection);Minus
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;ISet Minus(ISet);ISet Minus(ISet);Minus
