type;from;to;direct;marker;constants;systemType
CC;cs+class://Raven/Bundles/Encryption/Plugin/DocumentEncryption;cs+class://Raven/Database/Plugins/AbstractDocumentCodec;True;False;False;True
CC;cs+class://Raven/Bundles/Encryption/Plugin/EncryptionSettingsDeleteTrigger;cs+class://Raven/Database/Plugins/AbstractDeleteTrigger;True;False;False;True
CC;cs+class://Raven/Bundles/Encryption/Plugin/EncryptionSettingsPutTrigger;cs+class://Raven/Database/Plugins/AbstractPutTrigger;True;False;False;True
CC;cs+class://Raven/Bundles/Encryption/Plugin/IndexEncryption;cs+class://Raven/Database/Plugins/AbstractIndexCodec;True;False;False;True
CI;cs+class://Raven/Bundles/Encryption/Streams/BlockReaderWriter;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Bundles/Encryption/Streams/SeekableCryptoStream;cs+class://System/IO/Stream;True;False;False;False
CC;cs+class://Raven/Bundles/Expiration/ExpirationReadTrigger;cs+class://Raven/Database/Plugins/AbstractReadTrigger;True;False;False;True
CI;cs+class://Raven/Bundles/Expiration/ExpiredDocumentsCleaner;cs+interface://Raven/Database/Plugins/IStartupTask;True;False;False;True
CI;cs+class://Raven/Bundles/Expiration/ExpiredDocumentsCleaner;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Lucene/Net/Search/Similar/MoreLikeThis/FreqQ;cs+class://Lucene/Net/Util/PriorityQueue[1];True;False;False;False
CC;cs+class://Raven/Database/Bundles/Replication/Controllers/AdminReplicationController;cs+class://Raven/Database/Server/Controllers/AdminBundlesApiController;True;False;False;True
CC;cs+class://Raven/Database/Bundles/Replication/Controllers/ReplicationController;cs+class://Raven/Database/Server/Controllers/BundlesApiController;True;False;False;True
CC;cs+class://Raven/Database/Bundles/Replication/Plugins/DefaultAttachmentReplicationConflictResolver;cs+class://Raven/Bundles/Replication/Plugins/AbstractAttachmentReplicationConflictResolver;True;False;False;True
CC;cs+class://Raven/Database/Bundles/Replication/Plugins/DefaultDocumentReplicationConflictResolver;cs+class://Raven/Bundles/Replication/Plugins/AbstractDocumentReplicationConflictResolver;True;False;False;True
CC;cs+class://Raven/Bundles/Replication/Responders/AttachmentReplicationBehavior;cs+class://Raven/Bundles/Replication/Responders/SingleItemReplicationBehavior[2];True;False;False;True
CC;cs+class://Raven/Bundles/Replication/Responders/DocumentReplicationBehavior;cs+class://Raven/Bundles/Replication/Responders/SingleItemReplicationBehavior[2];True;False;False;True
CC;cs+class://Raven/Bundles/Replication/Triggers/RemoveConflictOnAttachmentDeleteTrigger;cs+class://Raven/Database/Plugins/AbstractAttachmentDeleteTrigger;True;False;False;True
CC;cs+class://Raven/Bundles/Replication/Triggers/RemoveConflictOnDeleteTrigger;cs+class://Raven/Database/Plugins/AbstractDeleteTrigger;True;False;False;True
CC;cs+class://Raven/Database/Bundles/ScriptedIndexResults/ScriptedIndexResultsIndexTrigger;cs+class://Raven/Database/Plugins/AbstractIndexUpdateTrigger;True;False;False;True
CC;cs+class://Raven/Database/Bundles/ScriptedIndexResults/ScriptedIndexResultsIndexTrigger/Batcher;cs+class://Raven/Database/Plugins/AbstractIndexUpdateTriggerBatcher;True;False;False;True
CI;cs+class://Raven/Database/Bundles/SqlReplication/RelationalDatabaseWriter;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Bundles/SqlReplication/SqlReplicationScriptedJsonPatcher;cs+class://Raven/Database/Json/ScriptedJsonPatcher;True;False;False;True
CI;cs+class://Raven/Database/Extensions/CancellationTimeout;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Impl/DTC/EsentInFlightTransactionalState;cs+class://Raven/Database/Impl/DTC/InFlightTransactionalState;True;False;False;True
CI;cs+class://Raven/Database/Impl/DTC/EsentInFlightTransactionalState;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Impl/DTC/EsentTransactionContext;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Indexing/IndependentBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;True;False;False;True
CC;cs+class://Raven/Database/Indexing/IndexReaderWarmersWrapper;cs+class://Lucene/Net/Index/IndexWriter/IndexReaderWarmer;True;False;False;False
CI;cs+class://Raven/Database/Plugins/AbstractIndexReaderWarmer;cs+interface://Raven/Database/Plugins/IRequiresDocumentDatabaseInitialization;True;False;False;True
CC;cs+class://Raven/Database/Linq/Ast/ThrowOnInvalidMethodCallsInReduce;cs+class://Raven/Database/Linq/Ast/ThrowOnInvalidMethodCalls;True;False;False;True
CC;cs+class://Raven/Database/Linq/Ast/TransformFromClauses;cs+class://ICSharpCode/NRefactory/CSharp/DepthFirstAstVisitor[2];True;False;False;False
CC;cs+class://Raven/Database/Server/Controllers/AdminBundlesApiController;cs+class://Raven/Database/Server/Controllers/Admin/BaseAdminController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/Admin/AdminController;cs+class://Raven/Database/Server/Controllers/Admin/BaseAdminController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/BundlesApiController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/StudioTasksController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/RavenBaseApiController;cs+class://System/Web/Http/ApiController;True;False;False;False
CC;cs+class://Raven/Database/Server/Controllers/RavenBaseApiController/Headers;cs+class://System/Net/Http/Headers/HttpHeaders;True;False;False;False
CC;cs+class://Raven/Database/Server/Controllers/StaticHeadContent;cs+class://System/Net/Http/HttpContent;True;False;False;False
CC;cs+class://Raven/Database/Server/Controllers/StudioController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CI;cs+class://Raven/Database/Server/RavenDBOptions;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenDBOptions/RavenServer;cs+interface://Raven/Database/Server/WebApi/IRavenServer;True;False;False;True
II;cs+interface://Raven/Database/Server/Connections/IEventsTransport;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Server/Connections/ChangesPushContent;cs+class://System/Net/Http/HttpContent;True;False;False;False
CI;cs+class://Raven/Database/Server/Connections/ChangesPushContent;cs+interface://Raven/Database/Server/Connections/IEventsTransport;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/Admin/AdminDatabasesController;cs+class://Raven/Database/Server/Controllers/Admin/BaseAdminController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/Admin/BaseAdminController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/BuildController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/BulkInsertController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/ChangesController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/DatabasesController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/DebugController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/DocumentsBatchController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/DocumentsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/FacetsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/HardRouteController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/IdentityController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/IndexController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/LicensingController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/LogsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/MoreLikeThisController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
