From;To;Source
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/PagingTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TakeTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/PagingTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SkipTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/PagingTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/JoinTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/BinarySequenceMethodTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ConcatTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/BinarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/BinarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/IntersectTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/BinarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ExceptTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/BinarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AggregateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/MaxTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AggregateTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/MinTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AggregateTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AverageTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AggregateTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SumTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AggregateTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CountTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AggregateTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CountTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CountTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/LongCountTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CountTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/PassthroughTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OfTypeTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/DistinctTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AnyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AnyPredicateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AllTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/WhereTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SelectTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/DefaultIfEmptyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ContainsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/UnarySequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstOrDefaultTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SingleTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SingleTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SingleTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SingleOrDefaultTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SingleTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstPredicateTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstPredicateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstPredicateTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstOrDefaultPredicateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstPredicateTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SinglePredicateTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/FirstPredicateTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SinglePredicateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SinglePredicateTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SingleOrDefaultPredicateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SinglePredicateTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SelectManyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CastMethodTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/GroupByTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/GroupJoinTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OrderByTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OneLambdaTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OrderByTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OrderByTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OrderByDescendingTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/OrderByTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ThenByTranslatorBase;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SequenceMethodTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ThenByTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ThenByTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ThenByDescendingTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ThenByTranslatorBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/LimitSkipLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/LimitSortLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/ProjectLimitSkipLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/ProjectLimitSortLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/ProjectSkipLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/SkipLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/ProjectSortLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/SortLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/PassthroughOrderByLifter;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrderByLifter/OrderByLifterBase;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SpatialMethodCallTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/SpatialPropertyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/Translator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ConstantTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/GenericICollectionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/DefaultCanonicalFunctionPropertyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/RenameCanonicalFunctionPropertyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/VBDateAndTimeNowTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/EntityCollectionCountTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/NullableHasValueTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/NullableValueTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberAccessTranslator/PropertyTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ParameterTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/NewTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/NewArrayInitTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ListInitTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MemberInitTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ConditionalTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/NotSupportedTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/Translator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ExtensionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/Translator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/CoalesceTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/AndAlsoTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrElseTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/LessThanTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/LessThanOrEqualsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/GreaterThanTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/GreaterThanOrEqualsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/EqualsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/NotEqualsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/IsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/AddTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/DivideTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ModuloTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MultiplyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/SubtractTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/NegateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryPlusTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BitwiseBinaryTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/AndTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BitwiseBinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/OrTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BitwiseBinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ExclusiveOrTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/BitwiseBinaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/NotTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/QuoteTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/ConvertTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/AsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/UnaryTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/EntityEntry;cs+class://System/Data/Entity/Core/Objects/ObjectStateEntry;(not implemented)
cs+class://System/Data/Entity/Core/Objects/FieldDescriptor;cs+class://System/ComponentModel/PropertyDescriptor;(not implemented)
cs+class://System/Data/Entity/Core/Objects/EntitySqlQueryState;cs+class://System/Data/Entity/Core/Objects/Internal/ObjectQueryState;(not implemented)
cs+class://System/Data/Entity/Core/Objects/Internal/EntityWrapper[1];cs+class://System/Data/Entity/Core/Objects/Internal/BaseEntityWrapper[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/Internal/EntityWrapperWithoutRelationships[1];cs+class://System/Data/Entity/Core/Objects/Internal/EntityWrapper[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/Internal/EntityWrapperWithRelationships[1];cs+class://System/Data/Entity/Core/Objects/Internal/EntityWrapper[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/Internal/LightweightEntityWrapper[1];cs+class://System/Data/Entity/Core/Objects/Internal/BaseEntityWrapper[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/Internal/ObjectFullSpanRewriter;cs+class://System/Data/Entity/Core/Objects/Internal/ObjectSpanRewriter;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ObjectQuery[1];cs+class://System/Data/Entity/Core/Objects/ObjectQuery;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ObjectSet[1];cs+class://System/Data/Entity/Core/Objects/ObjectQuery[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ObjectStateEntryOriginalDbUpdatableDataRecord_Public;cs+class://System/Data/Entity/Core/Objects/ObjectStateEntryOriginalDbUpdatableDataRecord_Internal;(not implemented)
cs+class://System/Data/Entity/Core/Objects/OriginalValueRecord;cs+class://System/Data/Entity/Core/Objects/DbUpdatableDataRecord;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ObjectStateEntryDbUpdatableDataRecord;cs+class://System/Data/Entity/Core/Objects/CurrentValueRecord;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ObjectStateEntryOriginalDbUpdatableDataRecord_Internal;cs+class://System/Data/Entity/Core/Objects/OriginalValueRecord;(not implemented)
cs+class://System/Data/Entity/Core/Objects/RelationshipEntry;cs+class://System/Data/Entity/Core/Objects/ObjectStateEntry;(not implemented)
cs+class://System/Data/Entity/Core/OptimisticConcurrencyException;cs+class://System/Data/Entity/Core/UpdateException;(not implemented)
cs+class://System/Data/Entity/Core/PropertyConstraintException;cs+class://System/Data/ConstraintException;(not implemented)
cs+class://System/Data/Entity/Core/ProviderIncompatibleException;cs+class://System/Data/Entity/Core/EntityException;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/AggregateOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/AncillaryOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/Op;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ApplyBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ArithmeticOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/CaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/CastOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/CollectionColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/ColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/CollectOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ColumnVar;cs+class://System/Data/Entity/Core/Query/InternalTrees/Var;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ComparisonOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
