From;To;Source
cs+class://NHibernate/Cfg/XmlHbmBinding/ClassBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/Binder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/CollectionBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/ClassBinder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/RootClassBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/ClassBinder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/JoinedSubclassBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/ClassBinder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/MappingRootBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/Binder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/NamedQueryBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/Binder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/NamedSQLQueryBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/Binder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/SubclassBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/ClassBinder;(not implemented)
cs+class://NHibernate/Cfg/XmlHbmBinding/UnionSubclassBinder;cs+class://NHibernate/Cfg/XmlHbmBinding/ClassBinder;(not implemented)
cs+class://NHibernate/Classic/ValidationFailure;cs+class://NHibernate/HibernateException;(not implemented)
cs+class://NHibernate/Collection/Generic/PersistentGenericSet[1];cs+class://NHibernate/Collection/AbstractPersistentCollection;(not implemented)
cs+class://NHibernate/Collection/Generic/PersistentGenericBag[1];cs+class://NHibernate/Collection/AbstractPersistentCollection;(not implemented)
cs+class://NHibernate/Collection/Generic/PersistentGenericList[1];cs+class://NHibernate/Collection/AbstractPersistentCollection;(not implemented)
cs+class://NHibernate/Collection/Generic/PersistentGenericMap[2];cs+class://NHibernate/Collection/AbstractPersistentCollection;(not implemented)
cs+class://NHibernate/Collection/Generic/PersistentIdentifierBag[1];cs+class://NHibernate/Collection/AbstractPersistentCollection;(not implemented)
cs+class://NHibernate/Collection/PersistentArrayHolder;cs+class://NHibernate/Collection/AbstractPersistentCollection;(not implemented)
cs+class://NHibernate/Context/CallSessionContext;cs+class://NHibernate/Context/MapBasedSessionContext;(not implemented)
cs+class://NHibernate/Context/WebSessionContext;cs+class://NHibernate/Context/MapBasedSessionContext;(not implemented)
cs+class://NHibernate/Dialect/Function/AnsiExtractFunction;cs+class://NHibernate/Dialect/Function/SQLFunctionTemplate;(not implemented)
cs+class://NHibernate/Dialect/Function/AnsiTrimFunction;cs+class://NHibernate/Dialect/Function/SQLFunctionTemplate;(not implemented)
cs+class://NHibernate/Dialect/Function/ClassicAvgFunction;cs+class://NHibernate/Dialect/Function/ClassicAggregateFunction;(not implemented)
cs+class://NHibernate/Dialect/Function/ClassicCountFunction;cs+class://NHibernate/Dialect/Function/ClassicAggregateFunction;(not implemented)
cs+class://NHibernate/Dialect/Function/ClassicSumFunction;cs+class://NHibernate/Dialect/Function/ClassicAggregateFunction;(not implemented)
cs+class://NHibernate/Dialect/Function/StandardSafeSQLFunction;cs+class://NHibernate/Dialect/Function/StandardSQLFunction;(not implemented)
cs+class://NHibernate/Criterion/SelectSubqueryExpression;cs+class://NHibernate/Criterion/SubqueryExpression;(not implemented)
cs+class://NHibernate/Dialect/Schema/FirebirdDataBaseSchema;cs+class://NHibernate/Dialect/Schema/AbstractDataBaseSchema;(not implemented)
cs+class://NHibernate/Dialect/Schema/FirebirdTableMetadata;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/FirebirdColumnMetadata;cs+class://NHibernate/Dialect/Schema/AbstractColumnMetaData;(not implemented)
cs+class://NHibernate/Dialect/Schema/FirebirdIndexMetadata;cs+class://NHibernate/Dialect/Schema/AbstractIndexMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/FirebirdForeignKeyMetadata;cs+class://NHibernate/Dialect/Schema/AbstractForeignKeyMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/MsSqlDataBaseSchema;cs+class://NHibernate/Dialect/Schema/AbstractDataBaseSchema;(not implemented)
cs+class://NHibernate/Dialect/Schema/MsSqlTableMetadata;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/MsSqlColumnMetadata;cs+class://NHibernate/Dialect/Schema/AbstractColumnMetaData;(not implemented)
cs+class://NHibernate/Dialect/Schema/MsSqlIndexMetadata;cs+class://NHibernate/Dialect/Schema/AbstractIndexMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/MsSqlForeignKeyMetadata;cs+class://NHibernate/Dialect/Schema/AbstractForeignKeyMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/OracleDataBaseSchema;cs+class://NHibernate/Dialect/Schema/AbstractDataBaseSchema;(not implemented)
cs+class://NHibernate/Dialect/Schema/OracleTableMetadata;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/OracleColumnMetadata;cs+class://NHibernate/Dialect/Schema/AbstractColumnMetaData;(not implemented)
cs+class://NHibernate/Dialect/Schema/OracleIndexMetadata;cs+class://NHibernate/Dialect/Schema/AbstractIndexMetadata;(not implemented)
cs+class://NHibernate/Dialect/Schema/OracleForeignKeyMetadata;cs+class://NHibernate/Dialect/Schema/AbstractForeignKeyMetadata;(not implemented)
cs+class://NHibernate/Engine/Query/FilterQueryPlan;cs+class://NHibernate/Engine/Query/QueryExpressionPlan;(not implemented)
cs+class://NHibernate/Engine/Query/Sql/NativeSQLQueryCollectionReturn;cs+class://NHibernate/Engine/Query/Sql/NativeSQLQueryNonScalarReturn;(not implemented)
cs+class://NHibernate/Engine/Query/Sql/NativeSQLQueryJoinReturn;cs+class://NHibernate/Engine/Query/Sql/NativeSQLQueryNonScalarReturn;(not implemented)
cs+class://NHibernate/Engine/Query/Sql/NativeSQLQueryRootReturn;cs+class://NHibernate/Engine/Query/Sql/NativeSQLQueryNonScalarReturn;(not implemented)
cs+class://NHibernate/Event/AbstractCollectionEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/AutoFlushEvent;cs+class://NHibernate/Event/FlushEvent;(not implemented)
cs+class://NHibernate/Event/Default/DirtyCollectionSearchVisitor;cs+class://NHibernate/Event/Default/AbstractVisitor;(not implemented)
cs+class://NHibernate/Event/Default/EvictVisitor;cs+class://NHibernate/Event/Default/AbstractVisitor;(not implemented)
cs+class://NHibernate/Event/Default/FlushVisitor;cs+class://NHibernate/Event/Default/AbstractVisitor;(not implemented)
cs+class://NHibernate/Event/Default/OnLockVisitor;cs+class://NHibernate/Event/Default/ReattachVisitor;(not implemented)
cs+class://NHibernate/Event/Default/OnReplicateVisitor;cs+class://NHibernate/Event/Default/ReattachVisitor;(not implemented)
cs+class://NHibernate/Event/Default/OnUpdateVisitor;cs+class://NHibernate/Event/Default/ReattachVisitor;(not implemented)
cs+class://NHibernate/Event/Default/ProxyVisitor;cs+class://NHibernate/Event/Default/AbstractVisitor;(not implemented)
cs+class://NHibernate/Event/Default/WrapVisitor;cs+class://NHibernate/Event/Default/ProxyVisitor;(not implemented)
cs+class://NHibernate/Event/DeleteEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/DirtyCheckEvent;cs+class://NHibernate/Event/FlushEvent;(not implemented)
cs+class://NHibernate/Event/EvictEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/FlushEntityEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/FlushEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/InitializeCollectionEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/LoadEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/LockEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/MergeEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/PersistEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/PostCollectionRecreateEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/PostCollectionRemoveEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/PostCollectionUpdateEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/PostDeleteEvent;cs+class://NHibernate/Event/AbstractPostDatabaseOperationEvent;(not implemented)
cs+class://NHibernate/Event/PostInsertEvent;cs+class://NHibernate/Event/AbstractPostDatabaseOperationEvent;(not implemented)
cs+class://NHibernate/Event/PostLoadEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/PostUpdateEvent;cs+class://NHibernate/Event/AbstractPostDatabaseOperationEvent;(not implemented)
cs+class://NHibernate/Event/PreCollectionRecreateEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/PreCollectionRemoveEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/PreCollectionUpdateEvent;cs+class://NHibernate/Event/AbstractCollectionEvent;(not implemented)
cs+class://NHibernate/Event/PreDeleteEvent;cs+class://NHibernate/Event/AbstractPreDatabaseOperationEvent;(not implemented)
cs+class://NHibernate/Event/PreInsertEvent;cs+class://NHibernate/Event/AbstractPreDatabaseOperationEvent;(not implemented)
cs+class://NHibernate/Event/PreLoadEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/PreUpdateEvent;cs+class://NHibernate/Event/AbstractPreDatabaseOperationEvent;(not implemented)
cs+class://NHibernate/Event/RefreshEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/ReplicateEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Event/SaveOrUpdateEvent;cs+class://NHibernate/Event/AbstractEvent;(not implemented)
cs+class://NHibernate/Exceptions/ADOConnectionException;cs+class://NHibernate/ADOException;(not implemented)
cs+class://NHibernate/Exceptions/ConstraintViolationException;cs+class://NHibernate/ADOException;(not implemented)
cs+class://NHibernate/Exceptions/DataException;cs+class://NHibernate/ADOException;(not implemented)
cs+class://NHibernate/Exceptions/GenericADOException;cs+class://NHibernate/ADOException;(not implemented)
cs+class://NHibernate/Exceptions/LockAcquisitionException;cs+class://NHibernate/ADOException;(not implemented)
cs+class://NHibernate/Exceptions/SQLGrammarException;cs+class://NHibernate/ADOException;(not implemented)
cs+class://NHibernate/FKUnmatchingColumnsException;cs+class://NHibernate/MappingException;(not implemented)
cs+class://NHibernate/Id/Enhanced/OptimizerFactory/HiLoOptimizer;cs+class://NHibernate/Id/Enhanced/OptimizerFactory/OptimizerSupport;(not implemented)
cs+class://NHibernate/Id/Enhanced/OptimizerFactory/NoopOptimizer;cs+class://NHibernate/Id/Enhanced/OptimizerFactory/OptimizerSupport;(not implemented)
cs+class://NHibernate/Id/Enhanced/OptimizerFactory/PooledOptimizer;cs+class://NHibernate/Id/Enhanced/OptimizerFactory/OptimizerSupport;(not implemented)
cs+class://NHibernate/Id/Enhanced/OptimizerFactory/PooledLoOptimizer;cs+class://NHibernate/Id/Enhanced/OptimizerFactory/OptimizerSupport;(not implemented)
cs+class://NHibernate/Id/Insert/IdentifierGeneratingInsert;cs+class://NHibernate/SqlCommand/SqlInsertBuilder;(not implemented)
cs+class://NHibernate/Id/Insert/InsertSelectIdentityInsert;cs+class://NHibernate/Id/Insert/IdentifierGeneratingInsert;(not implemented)
cs+class://NHibernate/Impl/StatelessSessionImpl;cs+class://NHibernate/Impl/AbstractSessionImpl;(not implemented)
cs+class://NHibernate/Loader/Entity/CascadeEntityLoader;cs+class://NHibernate/Loader/Entity/AbstractEntityLoader;(not implemented)
cs+class://NHibernate/Loader/Entity/CollectionElementLoader;cs+class://NHibernate/Loader/OuterJoinLoader;(not implemented)
cs+class://NHibernate/Mapping/UnionSubclass;cs+class://NHibernate/Mapping/Subclass;(not implemented)
cs+class://NHibernate/Persister/Entity/UnionSubclassEntityPersister;cs+class://NHibernate/Persister/Entity/AbstractEntityPersister;(not implemented)
cs+class://NHibernate/Proxy/Map/MapLazyInitializer;cs+class://NHibernate/Proxy/AbstractLazyInitializer;(not implemented)
cs+class://NHibernate/Proxy/Poco/BasicLazyInitializer;cs+class://NHibernate/Proxy/AbstractLazyInitializer;(not implemented)
cs+class://NHibernate/QueryParameterException;cs+class://NHibernate/QueryException;(not implemented)
cs+class://NHibernate/SessionException;cs+class://NHibernate/HibernateException;(not implemented)
cs+class://NHibernate/Criterion/ExistsSubqueryExpression;cs+class://NHibernate/Criterion/SubqueryExpression;(not implemented)
cs+class://NHibernate/Criterion/GePropertyExpression;cs+class://NHibernate/Criterion/PropertyExpression;(not implemented)
cs+class://NHibernate/Criterion/GtPropertyExpression;cs+class://NHibernate/Criterion/PropertyExpression;(not implemented)
cs+class://NHibernate/Criterion/Property;cs+class://NHibernate/Criterion/PropertyProjection;(not implemented)
cs+class://NHibernate/Criterion/PropertySubqueryExpression;cs+class://NHibernate/Criterion/SubqueryExpression;(not implemented)
cs+class://NHibernate/Criterion/SimpleSubqueryExpression;cs+class://NHibernate/Criterion/SubqueryExpression;(not implemented)
cs+class://NHibernate/Criterion/IsEmptyExpression;cs+class://NHibernate/Criterion/AbstractEmptinessExpression;(not implemented)
cs+class://NHibernate/Criterion/IsNotEmptyExpression;cs+class://NHibernate/Criterion/AbstractEmptinessExpression;(not implemented)
cs+class://NHibernate/Hql/QueryExecutionRequestException;cs+class://NHibernate/QueryException;(not implemented)
cs+class://NHibernate/Driver/DB2400Driver;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/Driver/FirebirdClientDriver;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/Driver/IngresDriver;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/Driver/SQLite20Driver;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/Driver/SqlServerCeDriver;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/DuplicateMappingException;cs+class://NHibernate/MappingException;(not implemented)
cs+class://NHibernate/Engine/PropertiesLhsAssociationTypeSqlInfo;cs+class://NHibernate/Engine/AbstractLhsAssociationTypeSqlInfo;(not implemented)
cs+class://NHibernate/Engine/IdPropertiesLhsAssociationTypeSqlInfo;cs+class://NHibernate/Engine/AbstractLhsAssociationTypeSqlInfo;(not implemented)
cs+class://NHibernate/Engine/NamedSQLQueryDefinition;cs+class://NHibernate/Engine/NamedQueryDefinition;(not implemented)
cs+class://NHibernate/Criterion/AvgProjection;cs+class://NHibernate/Criterion/AggregateProjection;(not implemented)
cs+class://NHibernate/Criterion/CountProjection;cs+class://NHibernate/Criterion/AggregateProjection;(not implemented)
cs+class://NHibernate/Impl/CollectionFilterImpl;cs+class://NHibernate/Impl/QueryImpl;(not implemented)
cs+class://NHibernate/InvalidProxyTypeException;cs+class://NHibernate/MappingException;(not implemented)
cs+class://NHibernate/Loader/AbstractEntityJoinWalker;cs+class://NHibernate/Loader/JoinWalker;(not implemented)
cs+class://NHibernate/Loader/BasicLoader;cs+class://NHibernate/Loader/Loader;(not implemented)
cs+class://NHibernate/Loader/Collection/BasicCollectionJoinWalker;cs+class://NHibernate/Loader/Collection/CollectionJoinWalker;(not implemented)
cs+class://NHibernate/Loader/Collection/BasicCollectionLoader;cs+class://NHibernate/Loader/Collection/CollectionLoader;(not implemented)
cs+class://NHibernate/Loader/Collection/CollectionJoinWalker;cs+class://NHibernate/Loader/JoinWalker;(not implemented)
cs+class://NHibernate/Loader/Collection/CollectionLoader;cs+class://NHibernate/Loader/OuterJoinLoader;(not implemented)
cs+class://NHibernate/Loader/Collection/OneToManyJoinWalker;cs+class://NHibernate/Loader/Collection/CollectionJoinWalker;(not implemented)
cs+class://NHibernate/Loader/Collection/OneToManyLoader;cs+class://NHibernate/Loader/Collection/CollectionLoader;(not implemented)
cs+class://NHibernate/Loader/Collection/SubselectCollectionLoader;cs+class://NHibernate/Loader/Collection/BasicCollectionLoader;(not implemented)
cs+class://NHibernate/Loader/Collection/SubselectOneToManyLoader;cs+class://NHibernate/Loader/Collection/OneToManyLoader;(not implemented)
cs+class://NHibernate/Loader/Criteria/CriteriaJoinWalker;cs+class://NHibernate/Loader/AbstractEntityJoinWalker;(not implemented)
cs+class://NHibernate/Loader/Criteria/CriteriaLoader;cs+class://NHibernate/Loader/OuterJoinLoader;(not implemented)
cs+class://NHibernate/Loader/Custom/CollectionFetchReturn;cs+class://NHibernate/Loader/Custom/FetchReturn;(not implemented)
cs+class://NHibernate/Loader/Custom/CollectionReturn;cs+class://NHibernate/Loader/Custom/NonScalarReturn;(not implemented)
cs+class://NHibernate/Loader/Custom/ColumnEntityAliases;cs+class://NHibernate/Loader/DefaultEntityAliases;(not implemented)
cs+class://NHibernate/Loader/Custom/CustomLoader;cs+class://NHibernate/Loader/Loader;(not implemented)
cs+class://NHibernate/Loader/Custom/EntityFetchReturn;cs+class://NHibernate/Loader/Custom/FetchReturn;(not implemented)
cs+class://NHibernate/Loader/Custom/FetchReturn;cs+class://NHibernate/Loader/Custom/NonScalarReturn;(not implemented)
cs+class://NHibernate/Loader/Custom/RootReturn;cs+class://NHibernate/Loader/Custom/NonScalarReturn;(not implemented)
cs+class://NHibernate/Loader/Entity/AbstractEntityLoader;cs+class://NHibernate/Loader/OuterJoinLoader;(not implemented)
cs+class://NHibernate/Loader/Entity/CascadeEntityJoinWalker;cs+class://NHibernate/Loader/AbstractEntityJoinWalker;(not implemented)
cs+class://NHibernate/Loader/Entity/EntityJoinWalker;cs+class://NHibernate/Loader/AbstractEntityJoinWalker;(not implemented)
cs+class://NHibernate/Loader/Entity/EntityLoader;cs+class://NHibernate/Loader/Entity/AbstractEntityLoader;(not implemented)
cs+class://NHibernate/Mapping/DependantValue;cs+class://NHibernate/Mapping/SimpleValue;(not implemented)
cs+class://NHibernate/Mapping/JoinedSubclass;cs+class://NHibernate/Mapping/Subclass;(not implemented)
cs+class://NHibernate/Mapping/SimpleAuxiliaryDatabaseObject;cs+class://NHibernate/Mapping/AbstractAuxiliaryDatabaseObject;(not implemented)
cs+class://NHibernate/Mapping/SingleTableSubclass;cs+class://NHibernate/Mapping/Subclass;(not implemented)
cs+class://NHibernate/Persister/Collection/BasicCollectionPersister;cs+class://NHibernate/Persister/Collection/AbstractCollectionPersister;(not implemented)
cs+class://NHibernate/Persister/Collection/OneToManyPersister;cs+class://NHibernate/Persister/Collection/AbstractCollectionPersister;(not implemented)
cs+class://NHibernate/Persister/Entity/JoinedSubclassEntityPersister;cs+class://NHibernate/Persister/Entity/AbstractEntityPersister;(not implemented)
cs+class://NHibernate/Persister/Entity/SingleTableEntityPersister;cs+class://NHibernate/Persister/Entity/AbstractEntityPersister;(not implemented)
cs+class://NHibernate/StaleStateException;cs+class://NHibernate/HibernateException;(not implemented)
cs+class://NHibernate/Stat/CollectionStatistics;cs+class://NHibernate/Stat/CategorizedStatistics;(not implemented)
cs+class://NHibernate/Stat/EntityStatistics;cs+class://NHibernate/Stat/CategorizedStatistics;(not implemented)
cs+class://NHibernate/Stat/QueryStatistics;cs+class://NHibernate/Stat/CategorizedStatistics;(not implemented)
cs+class://NHibernate/Stat/SecondLevelCacheStatistics;cs+class://NHibernate/Stat/CategorizedStatistics;(not implemented)
cs+class://NHibernate/Tuple/Component/DynamicMapComponentTuplizer;cs+class://NHibernate/Tuple/Component/AbstractComponentTuplizer;(not implemented)
cs+class://NHibernate/Tuple/Component/PocoComponentTuplizer;cs+class://NHibernate/Tuple/Component/AbstractComponentTuplizer;(not implemented)
cs+class://NHibernate/Tuple/Entity/DynamicMapEntityTuplizer;cs+class://NHibernate/Tuple/Entity/AbstractEntityTuplizer;(not implemented)
cs+class://NHibernate/Tuple/Entity/PocoEntityTuplizer;cs+class://NHibernate/Tuple/Entity/AbstractEntityTuplizer;(not implemented)
cs+class://NHibernate/Tuple/IdentifierProperty;cs+class://NHibernate/Tuple/Property;(not implemented)
cs+class://NHibernate/Tuple/StandardProperty;cs+class://NHibernate/Tuple/Property;(not implemented)
cs+class://NHibernate/Tuple/VersionProperty;cs+class://NHibernate/Tuple/StandardProperty;(not implemented)
cs+class://NHibernate/TypeMismatchException;cs+class://NHibernate/HibernateException;(not implemented)
cs+class://NHibernate/Type/AbstractBinaryType;cs+class://NHibernate/Type/MutableType;(not implemented)
cs+class://NHibernate/Type/AbstractEnumType;cs+class://NHibernate/Type/PrimitiveType;(not implemented)
cs+class://NHibernate/Type/AbstractStringType;cs+class://NHibernate/Type/ImmutableType;(not implemented)
cs+class://NHibernate/Type/AnsiCharType;cs+class://NHibernate/Type/AbstractCharType;(not implemented)
cs+class://NHibernate/Type/AbstractCharType;cs+class://NHibernate/Type/PrimitiveType;(not implemented)
cs+class://NHibernate/Type/CurrencyType;cs+class://NHibernate/Type/DecimalType;(not implemented)
cs+class://NHibernate/Type/TimeAsTimeSpanType;cs+class://NHibernate/Type/PrimitiveType;(not implemented)
cs+class://NHibernate/Type/DateTime2Type;cs+class://NHibernate/Type/DateTimeType;(not implemented)
cs+class://NHibernate/Type/CustomCollectionType;cs+class://NHibernate/Type/CollectionType;(not implemented)
cs+class://NHibernate/Type/DateTimeOffsetType;cs+class://NHibernate/Type/PrimitiveType;(not implemented)
cs+class://NHibernate/Type/EmbeddedComponentType;cs+class://NHibernate/Type/ComponentType;(not implemented)
cs+class://NHibernate/Type/EnumCharType[1];cs+class://NHibernate/Type/AbstractEnumType;(not implemented)
cs+class://NHibernate/Type/GenericOrderedSetType[1];cs+class://NHibernate/Type/GenericSetType[1];(not implemented)
cs+class://NHibernate/Type/GenericSortedDictionaryType[2];cs+class://NHibernate/Type/GenericMapType[2];(not implemented)
cs+class://NHibernate/Type/GenericIdentifierBagType[1];cs+class://NHibernate/Type/CollectionType;(not implemented)
cs+class://NHibernate/Type/GenericSortedListType[2];cs+class://NHibernate/Type/GenericMapType[2];(not implemented)
cs+class://NHibernate/Type/GenericSortedSetType[1];cs+class://NHibernate/Type/GenericSetType[1];(not implemented)
cs+class://NHibernate/Type/GenericSetType[1];cs+class://NHibernate/Type/CollectionType;(not implemented)
cs+class://NHibernate/Type/GenericBagType[1];cs+class://NHibernate/Type/CollectionType;(not implemented)
cs+class://NHibernate/Type/GenericListType[1];cs+class://NHibernate/Type/CollectionType;(not implemented)
cs+class://NHibernate/Type/GenericMapType[2];cs+class://NHibernate/Type/CollectionType;(not implemented)
cs+class://NHibernate/Type/SpecialOneToOneType;cs+class://NHibernate/Type/OneToOneType;(not implemented)
cs+class://NHibernate/Util/LinkedHashMap/KeyCollection/Enumerator;cs+class://NHibernate/Util/LinkedHashMap/ForwardEnumerator[3];(not implemented)
cs+class://NHibernate/Util/LinkedHashMap/ValuesCollection/Enumerator;cs+class://NHibernate/Util/LinkedHashMap/ForwardEnumerator[3];(not implemented)
cs+class://NHibernate/Util/LinkedHashMap/Enumerator;cs+class://NHibernate/Util/LinkedHashMap/ForwardEnumerator[3];(not implemented)
cs+class://NHibernate/Util/LRUMap;cs+class://NHibernate/Util/SequencedHashMap;(not implemented)
cs+class://NHibernate/Util/ParserException;cs+class://System/ApplicationException;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/AttributeGetter;cs+class://NHibernate/Properties/XmlAccessor/XmlGetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/AttributeSetter;cs+class://NHibernate/Properties/XmlAccessor/XmlSetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/ElementAttributeGetter;cs+class://NHibernate/Properties/XmlAccessor/XmlGetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/ElementAttributeSetter;cs+class://NHibernate/Properties/XmlAccessor/XmlSetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/ElementGetter;cs+class://NHibernate/Properties/XmlAccessor/XmlGetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/ElementSetter;cs+class://NHibernate/Properties/XmlAccessor/XmlSetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/TextGetter;cs+class://NHibernate/Properties/XmlAccessor/XmlGetter;(not implemented)
cs+class://NHibernate/Properties/XmlAccessor/TextSetter;cs+class://NHibernate/Properties/XmlAccessor/XmlSetter;(not implemented)
cs+class://NHibernate/DomainModel/B;cs+class://NHibernate/DomainModel/A;(not implemented)
cs+class://NHibernate/DomainModel/C1;cs+class://NHibernate/DomainModel/B;(not implemented)
cs+class://NHibernate/DomainModel/C2;cs+class://NHibernate/DomainModel/B;(not implemented)
cs+class://NHibernate/DomainModel/Multi;cs+class://NHibernate/DomainModel/Top;(not implemented)
cs+class://NHibernate/DomainModel/NHSpecific/NullableInt32Type;cs+class://NHibernate/DomainModel/NHSpecific/NullableTypesType;(not implemented)
cs+class://NHibernate/DomainModel/NHSpecific/NullableTypesType;cs+class://NHibernate/Type/ImmutableType;(not implemented)
cs+class://NHibernate/DomainModel/Northwind/Entities/EnumStoredAsStringType;cs+class://NHibernate/Type/EnumStringType;(not implemented)
cs+class://NHibernate/DomainModel/NotMono;cs+class://NHibernate/DomainModel/Top;(not implemented)
cs+class://NHibernate/Test/ConnectionTest/TestableThreadLocalContext;cs+class://NHibernate/Context/ThreadLocalSessionContext;(not implemented)
cs+class://NHibernate/Test/DialectTest/SchemaTests/ColumnMetaDataFixture/TestableColumnMetaData;cs+class://NHibernate/Dialect/Schema/AbstractColumnMetaData;(not implemented)
cs+class://NHibernate/Test/DriverTest/ReflectionBasedDriverTest/MyDriverWithWrongClassesAndGoodDbProviderFactory;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/Test/DriverTest/ReflectionBasedDriverTest/MyDriverWithNoDbProviderFactory;cs+class://NHibernate/Driver/ReflectionBasedDriver;(not implemented)
cs+class://NHibernate/Test/DynamicEntity/Tuplizer/MyEntityTuplizer;cs+class://NHibernate/Tuple/Entity/PocoEntityTuplizer;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Association/Bidirectional/ManyToMany/ChildWithBidirectionalManyToMany;cs+class://NHibernate/Test/Events/Collections/ChildEntity;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Association/Bidirectional/ManyToMany/ParentWithBidirectionalManyToMany;cs+class://NHibernate/Test/Events/Collections/AbstractParentWithCollection;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Association/Bidirectional/OneToMany/ChildWithManyToOne;cs+class://NHibernate/Test/Events/Collections/ChildEntity;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Association/Bidirectional/OneToMany/ParentWithBidirectionalOneToMany;cs+class://NHibernate/Test/Events/Collections/AbstractParentWithCollection;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Association/Bidirectional/OneToMany/ParentWithBidirectionalOneToManySubclass;cs+class://NHibernate/Test/Events/Collections/Association/Bidirectional/OneToMany/ParentWithBidirectionalOneToMany;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ParentWithCollectionOfEntities;cs+class://NHibernate/Test/Events/Collections/AbstractParentWithCollection;(not implemented)
