type;from;to;direct;marker;constants;systemType
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlArrayBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IConfigurable[1];True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlArrayBehaviorAccessor/ItemAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlArrayBehaviorAccessor/ItemAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IConfigurable[1];True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlArrayBehaviorAccessor/ItemAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlBehaviorSemantics[1];True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAttributeBehaviorAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAttributeBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IConfigurable[1];True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlDefaultBehaviorAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlElementBehaviorAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlElementBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IConfigurable[1];True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlElementBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlBehaviorSemantics[1];True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlElementBehaviorAccessor/ItemAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlIgnoreBehaviorAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlIgnoreBehaviorAccessor/DummyContext;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlContext;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIncludedType;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIncludedTypeMap;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IConfigurable[1];True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor/DefaultAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor/ItemAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBehaviorAccessor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeList[1];cs+class://Castle/Components/DictionaryAdapter/ListProjection[1];True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeList[1];cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNodeSource;True;False;False;True
