fromType;toType;fromMethod;toMethod;calledFrom
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Void InvalidateCustomActions();Void InvalidateCustomActions();InvalidateCommands
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;IEnumerable ClientQuery(IEnumerable);IEnumerable ClientQuery(IEnumerable);RefreshAsync
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Void OnProjectChanged();Void OnProjectChanged();(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeld();Expression FilterWeld();CreateQuery
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldAction();Expression FilterWeldAction();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldActionWelderLink();Expression FilterWeldActionWelderLink();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldActionWelderLink();Expression FilterWeldActionWelderLink();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterTestApproveRemark();Expression FilterTestApproveRemark();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/CircumferentialWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldWpsLink();Expression FilterWeldWpsLink();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Void ConfigureMultiEditProperties(IMultiEditConfiguration);Void ConfigureMultiEditProperties(IMultiEditConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Void InvalidateCustomActions();Void InvalidateCustomActions();InvalidateCommands
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Task OnSaveCompletedSuccessful();Task OnSaveCompletedSuccessful();CallSaveCompletedSuccessful
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Task OnFinalizeRefresh();Task OnFinalizeRefresh();CallFinalizeRefresh
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Task OnRefreshCompleted();Task OnRefreshCompleted();CallRefreshCompleted
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/CrudViewModelBase[3];Task OnRefreshStarted();Task OnRefreshStarted();CallRefreshStarted
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/ComponentsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/ComponentsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Void ConfigureMultiEditProperties(IMultiEditConfiguration);Void ConfigureMultiEditProperties(IMultiEditConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/ComponentsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Void InvalidateCustomActions();Void InvalidateCustomActions();InvalidateCommands
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/ComponentsViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];IEnumerable ClientQuery(IEnumerable);IEnumerable ClientQuery(IEnumerable);RefreshAsync
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;IEnumerable ClientQuery(IEnumerable);IEnumerable ClientQuery(IEnumerable);RefreshAsync
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeld();Expression FilterWeld();CreateQuery
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldAction();Expression FilterWeldAction();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldActionWelderLink();Expression FilterWeldActionWelderLink();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldActionWelderLink();Expression FilterWeldActionWelderLink();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterTestApproveRemark();Expression FilterTestApproveRemark();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/LongitudinalWeldsViewModel;cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/WeldsViewModel;Expression FilterWeldWpsLink();Expression FilterWeldWpsLink();ConfigureRelatedData
cs+class://SifGroup/QualityManagement/AsBuilt/ViewModel/TestViewModel;cs+class://SifGroup/QualityManagement/DataModel/ValidatingObject;Void OnPropertyChanged(String);Void OnPropertyChanged(String);Set
cs+class://SifGroup/QualityManagement/DataModel/MasterData/DeclarationOfConformity;cs+class://SifGroup/QualityManagement/DataModel/ValidatingObject;String ValidateProperty(String);String ValidateProperty(String);(field initializer)
cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[3];cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[2];Void OnCacheLoaded(IList);Void OnCacheLoaded(IList);RefreshAsync
cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[3];cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[2];IEnumerator GetEnumerator();IEnumerator GetEnumerator();GetEnumerator
cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[3];cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[2];IEnumerator GetEnumerator();IEnumerator GetEnumerator();GetEnumerator
cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[3];cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[2];Boolean ContainsKey(UnknownType);Boolean ContainsKey(UnknownType);ContainsKey
cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[3];cs+class://SifGroup/QualityManagement/MasterData/Cache/InMemory/InMemoryCache[2];Boolean TryGetValue(UnknownType, UnknownType);Boolean TryGetValue(UnknownType, UnknownType);TryGetValue
cs+class://SifGroup/QualityManagement/MasterData/MasterDataModule;cs+class://SifGroup/QualityManagement/Core/Modularity/QualityManagementModule;Void OnMenuCreating(IMenuItemCollection);Void OnMenuCreating(IMenuItemCollection);Initialize
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/CompositeCrudViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/WorkspaceViewModelBase;Void OnActivated();Void OnActivated();(field initializer)
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ListDataSubViewModel/CalibrationBlockViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/SimpleCrudViewModel[2];Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ListDataSubViewModel/ListCrudViewModel[2];cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/SimpleCrudViewModel[2];IQueryable CreateQuery(DbQuery, UnknownType);IQueryable CreateQuery(DbQuery, UnknownType);RefreshAsync
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ProjectListDataSubViewModel/WaitingTimeViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ProjectListDataSubViewModel/ProjectCalibrationBlockViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ProjectListDataSubViewModel/ProjectCalibrationBlockViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Task RefreshAsync();Task RefreshAsync();OnImportsSatisfied
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ProjectListDataSubViewModel/ProjectCalibrationBlockViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Task RefreshAsync();Task RefreshAsync();OnActivated
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ProjectListDataSubViewModel/ProjectCalibrationBlockViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Task RefreshAsync();Task RefreshAsync();ResetViewModel
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ProjectListDataSubViewModel/ProjectCalibrationBlockViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/ProjectSimpleCrudViewModel[2];Task RefreshAsync();Task RefreshAsync();BeginRefresh
cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ListDataSubViewModel/WeldingTypeCrudViewModel;cs+class://SifGroup/QualityManagement/MasterData/ViewModel/ListDataSubViewModel/ListCrudViewModel[2];Void ConfigureRelatedData(RelatedDataConfiguration);Void ConfigureRelatedData(RelatedDataConfiguration);(field initializer)
cs+class://SifGroup/QualityManagement/Server/Tests/LockingService/LockingServiceTestImplementation;cs+class://SifGroup/QualityManagement/Server/ServiceDefinitions/LockingService;ILockingServiceCallback CreateCallbackChannel();ILockingServiceCallback CreateCallbackChannel();RegisterClient
cs+class://SifGroup/QualityManagement/Import/ImportModule;cs+class://SifGroup/QualityManagement/Core/Modularity/QualityManagementModule;Void OnMenuCreating(IMenuItemCollection);Void OnMenuCreating(IMenuItemCollection);Initialize
cs+class://SifGroup/QualityManagement/Import/ViewModel/ImportViewModel;cs+class://SifGroup/QualityManagement/Core/ViewModel/WorkspaceViewModelBase;Void OnIsLoadingChanged();Void OnIsLoadingChanged();(field initializer)
cs+class://SifGroup/QualityManagement/ReportingServices/LocalReport;cs+class://SifGroup/QualityManagement/ReportingServices/Report;Void OnViewerAttached(ReportViewer);Void OnViewerAttached(ReportViewer);AttachViewer
cs+class://SifGroup/QualityManagement/ReportingServices/LocalReport;cs+class://SifGroup/QualityManagement/ReportingServices/Report;Report GetReport(ReportViewer);Report GetReport(ReportViewer);SetParameterValue
cs+class://SifGroup/QualityManagement/ReportingServices/ReportInformation;cs+class://SifGroup/QualityManagement/Core/ViewModel/Crud/SimpleCrudViewModel[2];Task OnRefreshCompleted();Task OnRefreshCompleted();CallRefreshCompleted
cs+class://SifGroup/QualityManagement/ReportingServices/ServerReport;cs+class://SifGroup/QualityManagement/ReportingServices/Report;Void OnViewerAttached(ReportViewer);Void OnViewerAttached(ReportViewer);AttachViewer
cs+class://SifGroup/QualityManagement/ReportingServices/ServerReport;cs+class://SifGroup/QualityManagement/ReportingServices/Report;Report GetReport(ReportViewer);Report GetReport(ReportViewer);SetParameterValue
