fromType;toType;fromMethod;toMethod;calledFrom
cs+class://ICSharpCode/NRefactory/CSharp/ThisReferenceExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/ThisReferenceExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/ThisReferenceExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/TypeOfExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/TypeOfExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/TypeOfExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/TypeReferenceExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/TypeReferenceExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/TypeReferenceExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/UnaryOperatorExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/UnaryOperatorExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/UnaryOperatorExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/UncheckedExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/UncheckedExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/UncheckedExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/UndocumentedExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/UndocumentedExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/UndocumentedExpression;cs+class://ICSharpCode/NRefactory/CSharp/Expression;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/Attribute;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/Attribute;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/Attribute;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;String ToString(CSharpFormattingOptions);String ToString(CSharpFormattingOptions);GetText
cs+class://ICSharpCode/NRefactory/CSharp/Attribute;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/Attribute;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;String ToString(CSharpFormattingOptions);String ToString(CSharpFormattingOptions);ToString
cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection/PatternPlaceholder;cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection/PatternPlaceholder;cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection/PatternPlaceholder;cs+class://ICSharpCode/NRefactory/CSharp/AttributeSection;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/Comment;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/Comment;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/Comment;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/Constraint;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/Constraint;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/Constraint;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/DelegateDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/EntityDeclaration;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/DelegateDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/EntityDeclaration;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/DelegateDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/EntityDeclaration;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/ExternAliasDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/ExternAliasDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/ExternAliasDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/NamespaceDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/NamespaceDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/NamespaceDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/TypeDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/EntityDeclaration;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/TypeDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/EntityDeclaration;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/TypeDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/EntityDeclaration;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/TypeParameterDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/TypeParameterDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/TypeParameterDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/UsingAliasDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/UsingAliasDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/UsingAliasDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/UsingDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/UsingDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/UsingDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/Identifier;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/Identifier;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/Identifier;cs+class://ICSharpCode/NRefactory/CSharp/AstNode;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/Identifier/NullIdentifier;cs+class://ICSharpCode/NRefactory/CSharp/Identifier;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/Identifier/NullIdentifier;cs+class://ICSharpCode/NRefactory/CSharp/Identifier;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/Identifier/NullIdentifier;cs+class://ICSharpCode/NRefactory/CSharp/Identifier;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/MemberType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/MemberType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/MemberType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/MemberType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;ITypeReference ToTypeReference(UnknownType, InterningProvider);ITypeReference ToTypeReference(UnknownType, InterningProvider);ToTypeReference
cs+class://ICSharpCode/NRefactory/CSharp/PrimitiveType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/PrimitiveType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/PrimitiveType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;String ToString(CSharpFormattingOptions);String ToString(CSharpFormattingOptions);GetText
cs+class://ICSharpCode/NRefactory/CSharp/PrimitiveType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/PrimitiveType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;String ToString(CSharpFormattingOptions);String ToString(CSharpFormattingOptions);ToString
cs+class://ICSharpCode/NRefactory/CSharp/PrimitiveType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;ITypeReference ToTypeReference(UnknownType, InterningProvider);ITypeReference ToTypeReference(UnknownType, InterningProvider);ToTypeReference
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;cs+class://ICSharpCode/NRefactory/CSharp/AstType;ITypeReference ToTypeReference(UnknownType, InterningProvider);ITypeReference ToTypeReference(UnknownType, InterningProvider);ToTypeReference
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType/NullSimpleType;cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType/NullSimpleType;cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType/NullSimpleType;cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType/NullSimpleType;cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;ITypeReference ToTypeReference(UnknownType, InterningProvider);ITypeReference ToTypeReference(UnknownType, InterningProvider);ToTypeReference
cs+class://ICSharpCode/NRefactory/CSharp/SimpleType/NullSimpleType;cs+class://ICSharpCode/NRefactory/CSharp/SimpleType;ITypeReference ToTypeReference(UnknownType, InterningProvider);ITypeReference ToTypeReference(UnknownType, InterningProvider);ToTypeReference
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement/NullBlockStatement;cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement/NullBlockStatement;cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement/NullBlockStatement;cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement/PatternPlaceholder;cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement/PatternPlaceholder;cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement/PatternPlaceholder;cs+class://ICSharpCode/NRefactory/CSharp/BlockStatement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/BreakStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/BreakStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/BreakStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/CheckedStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/CheckedStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/CheckedStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/ContinueStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/ContinueStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/ContinueStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/DoWhileStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/DoWhileStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/DoWhileStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/EmptyStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/EmptyStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/EmptyStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/ExpressionStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/ExpressionStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/ExpressionStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/FixedStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/FixedStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/FixedStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/ForeachStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/ForeachStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/ForeachStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/ForStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/ForStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/ForStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/GotoStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/GotoStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/GotoStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/GotoCaseStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/GotoCaseStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/GotoCaseStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/GotoDefaultStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/GotoDefaultStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/GotoDefaultStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/IfElseStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/IfElseStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/IfElseStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
cs+class://ICSharpCode/NRefactory/CSharp/LabelStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatch
cs+class://ICSharpCode/NRefactory/CSharp/LabelStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Boolean DoMatch(AstNode, Match);Boolean DoMatch(AstNode, Match);DoMatchCollection
cs+class://ICSharpCode/NRefactory/CSharp/LabelStatement;cs+class://ICSharpCode/NRefactory/CSharp/Statement;Void AcceptVisitor(IAstVisitor);Void AcceptVisitor(IAstVisitor);ToString
