From;To;Source
cs+class://Mono/CSharp/ConsoleReportPrinter;cs+class://Mono/CSharp/StreamReportPrinter;(not implemented)
cs+class://Mono/CSharp/InternalErrorException;cs+class://System/Exception;(not implemented)
cs+class://Mono/CSharp/FatalException;cs+class://System/Exception;(not implemented)
cs+class://Mono/CSharp/WarningRegions/Disable;cs+class://Mono/CSharp/WarningRegions/PragmaCmd;(not implemented)
cs+class://Mono/CSharp/WarningRegions/DisableAll;cs+class://Mono/CSharp/WarningRegions/PragmaCmd;(not implemented)
cs+class://Mono/CSharp/WarningRegions/Enable;cs+class://Mono/CSharp/WarningRegions/PragmaCmd;(not implemented)
cs+class://Mono/CSharp/WarningRegions/EnableAll;cs+class://Mono/CSharp/WarningRegions/PragmaCmd;(not implemented)
cs+class://Mono/CSharp/Do;cs+class://Mono/CSharp/LoopStatement;(not implemented)
cs+class://Mono/CSharp/While;cs+class://Mono/CSharp/LoopStatement;(not implemented)
cs+class://Mono/CSharp/For;cs+class://Mono/CSharp/LoopStatement;(not implemented)
cs+class://Mono/CSharp/GotoDefault;cs+class://Mono/CSharp/SwitchGoto;(not implemented)
cs+class://Mono/CSharp/GotoCase;cs+class://Mono/CSharp/SwitchGoto;(not implemented)
cs+class://Mono/CSharp/Break;cs+class://Mono/CSharp/LocalExitStatement;(not implemented)
cs+class://Mono/CSharp/Continue;cs+class://Mono/CSharp/LocalExitStatement;(not implemented)
cs+class://Mono/CSharp/BlockConstant;cs+class://Mono/CSharp/BlockVariable;(not implemented)
cs+class://Mono/CSharp/ExplicitBlock;cs+class://Mono/CSharp/Block;(not implemented)
cs+class://Mono/CSharp/ParametersBlock;cs+class://Mono/CSharp/ExplicitBlock;(not implemented)
cs+class://Mono/CSharp/ToplevelBlock;cs+class://Mono/CSharp/ParametersBlock;(not implemented)
cs+class://Mono/CSharp/Switch;cs+class://Mono/CSharp/LoopStatement;(not implemented)
cs+class://Mono/CSharp/TryFinallyBlock;cs+class://Mono/CSharp/ExceptionStatement;(not implemented)
cs+class://Mono/CSharp/Lock;cs+class://Mono/CSharp/TryFinallyBlock;(not implemented)
cs+class://Mono/CSharp/Fixed/Emitter;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/Fixed/ExpressionEmitter;cs+class://Mono/CSharp/Fixed/Emitter;(not implemented)
cs+class://Mono/CSharp/Fixed/StringEmitter;cs+class://Mono/CSharp/Fixed/Emitter;(not implemented)
cs+class://Mono/CSharp/Fixed/VariableDeclaration;cs+class://Mono/CSharp/BlockVariable;(not implemented)
cs+class://Mono/CSharp/TryFinally;cs+class://Mono/CSharp/TryFinallyBlock;(not implemented)
cs+class://Mono/CSharp/TryCatch;cs+class://Mono/CSharp/ExceptionStatement;(not implemented)
cs+class://Mono/CSharp/Using;cs+class://Mono/CSharp/TryFinallyBlock;(not implemented)
cs+class://Mono/CSharp/Using/VariableDeclaration;cs+class://Mono/CSharp/BlockVariable;(not implemented)
cs+class://Mono/CSharp/Foreach;cs+class://Mono/CSharp/LoopStatement;(not implemented)
cs+class://Mono/CSharp/Foreach/ArrayForeach;cs+class://Mono/CSharp/Foreach/IteratorStatement;(not implemented)
cs+class://Mono/CSharp/Foreach/CollectionForeach;cs+class://Mono/CSharp/Foreach/IteratorStatement;(not implemented)
cs+class://Mono/CSharp/Foreach/CollectionForeach/RuntimeDispose;cs+class://Mono/CSharp/Using/VariableDeclaration;(not implemented)
cs+class://Mono/CSharp/TypeSpec;cs+class://Mono/CSharp/MemberSpec;(not implemented)
cs+class://Mono/CSharp/BuiltinTypeSpec;cs+class://Mono/CSharp/TypeSpec;(not implemented)
cs+class://Mono/CSharp/InternalType;cs+class://Mono/CSharp/TypeSpec;(not implemented)
cs+class://Mono/CSharp/ElementTypeSpec;cs+class://Mono/CSharp/TypeSpec;(not implemented)
cs+class://Mono/CSharp/ArrayContainer;cs+class://Mono/CSharp/ElementTypeSpec;(not implemented)
cs+class://Mono/CSharp/ReferenceContainer;cs+class://Mono/CSharp/ElementTypeSpec;(not implemented)
cs+class://Mono/CSharp/PointerContainer;cs+class://Mono/CSharp/ElementTypeSpec;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DocumentScript;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/Script;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PatternHelper/NamedParameterDeclaration;cs+class://ICSharpCode/NRefactory/CSharp/ParameterDeclaration;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RefactoringContext;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/BaseRefactoringContext;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/Script/SegmentTrackingTokenWriter;cs+class://ICSharpCode/NRefactory/CSharp/TextWriterTokenWriter;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/AwaitResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/DynamicInvocationResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/DynamicMemberResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpInvocationResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/InvocationResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/UnaryOperatorMethod;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/OperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/LambdaUnaryOperatorMethod[1];cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/UnaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/LiftedUnaryOperatorMethod;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/UnaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/OperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/LambdaBinaryOperatorMethod[2];cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/LiftedBinaryOperatorMethod;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/StringConcatenation;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/EqualityOperatorMethod;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/LiftedEqualityOperatorMethod;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/RelationalOperatorMethod[2];cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpOperators/BinaryOperatorMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CSharpResolver/LiftedUserDefinedOperator;cs+class://ICSharpCode/NRefactory/TypeSystem/Implementation/SpecializedMethod;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/CastResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ConversionResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindFieldReferences;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindMemberReferencesNavigator;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindEnumMemberReferences;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindMemberReferencesNavigator;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindPropertyReferences;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindMemberReferencesNavigator;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindEventReferences;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/FindReferences/FindMemberReferencesNavigator;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/LambdaResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/MethodListWithDeclaringType;cs+class://System/Collections/Generic/List[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/MethodGroupResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/OverloadResolution/ConstraintValidatingSubstitution;cs+class://ICSharpCode/NRefactory/TypeSystem/TypeParameterSubstitution;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/ResolveVisitor/SimpleConstant;cs+class://ICSharpCode/NRefactory/CSharp/Resolver/ResolveVisitor/SimpleVariable;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/TypeSystem/CSharpDocumentationComment;cs+class://ICSharpCode/NRefactory/Documentation/DocumentationComment;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/TypeSystem/CSharpUnresolvedTypeDefinition;cs+class://ICSharpCode/NRefactory/TypeSystem/Implementation/DefaultUnresolvedTypeDefinition;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/TypeSystem/MethodTypeParameterWithInheritedConstraints;cs+class://ICSharpCode/NRefactory/TypeSystem/Implementation/DefaultUnresolvedTypeParameter;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/TypeSystem/MethodTypeParameterWithInheritedConstraints/ResolvedMethodTypeParameterWithInheritedConstraints;cs+class://ICSharpCode/NRefactory/TypeSystem/Implementation/AbstractTypeParameter;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/LinePreprocessorDirective;cs+class://ICSharpCode/NRefactory/CSharp/PreProcessorDirective;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/PragmaWarningPreprocessorDirective;cs+class://ICSharpCode/NRefactory/CSharp/PreProcessorDirective;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Completion/CompletionDataWrapper/TypeCompletionCategory;cs+class://ICSharpCode/NRefactory/Completion/CompletionCategory;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Completion/CSharpCompletionEngine;cs+class://ICSharpCode/NRefactory/CSharp/Completion/CSharpCompletionEngineBase;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Completion/CSharpCompletionEngine/Category;cs+class://ICSharpCode/NRefactory/Completion/CompletionCategory;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Completion/CSharpParameterCompletionEngine;cs+class://ICSharpCode/NRefactory/CSharp/Completion/CSharpCompletionEngineBase;(not implemented)
cs+class://Mono/CSharp/ModuleContainer;cs+class://Mono/CSharp/TypeContainer;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/TokenRole;cs+class://ICSharpCode/NRefactory/Role[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/AliasTypeResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/TypeResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Resolver/AliasNamespaceResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/NamespaceResolveResult;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Analysis/NullValueAnalysis/NullAnalysisNode;cs+class://ICSharpCode/NRefactory/CSharp/Analysis/ControlFlowNode;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/NullState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/BracketsBodyBaseState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/BracesBodyState;cs+class://ICSharpCode/NRefactory/CSharp/BracketsBodyBaseState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/GlobalBodyState;cs+class://ICSharpCode/NRefactory/CSharp/BracesBodyState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/SwitchCaseState;cs+class://ICSharpCode/NRefactory/CSharp/BracesBodyState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/ParenthesesBodyState;cs+class://ICSharpCode/NRefactory/CSharp/BracketsBodyBaseState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/SquareBracketsBodyState;cs+class://ICSharpCode/NRefactory/CSharp/BracketsBodyBaseState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/PreProcessorState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/PreProcessorCommentState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/LineCommentState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/DocCommentState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/MultiLineCommentState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/StringLiteralState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/VerbatimStringState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/CharacterState;cs+class://ICSharpCode/NRefactory/CSharp/IndentState;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/AXmlAttribute;cs+class://ICSharpCode/NRefactory/Xml/AXmlObject;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/AXmlDocument;cs+class://ICSharpCode/NRefactory/Xml/AXmlObject;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/AXmlElement;cs+class://ICSharpCode/NRefactory/Xml/AXmlObject;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/AXmlTag;cs+class://ICSharpCode/NRefactory/Xml/AXmlObject;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/AXmlText;cs+class://ICSharpCode/NRefactory/Xml/AXmlObject;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/InternalException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/NRefactory/Xml/TagReader;cs+class://ICSharpCode/NRefactory/Xml/TokenReader;(not implemented)
cs+class://ICSharpCode/NRefactory/TypeSystem/CecilLoader/CecilUnresolvedAssembly;cs+class://ICSharpCode/NRefactory/TypeSystem/Implementation/DefaultUnresolvedAssembly;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertIfToAndExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/LockThisIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/NegativeRelationalExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/NotImplementedExceptionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantInternalIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantPrivateIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/XmlDocIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToClosureIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToClosureIssue/Environment;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToClosureIssue/Node;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToDisposedClosureIssue;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToClosureIssue;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToModifiedClosureIssue;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToClosureIssue;(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DuplicateBodyMethodIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DuplicateExpressionsInConditionsIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ParameterCanBeIEnumerableIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/VariableDeclaredInWideScopeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/BaseMethodCallWithDefaultParameterIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/BitwiseOperatorOnEnumWithoutFlagsIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CanBeReplacedWithTryCastAndCheckForNullIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CompareOfFloatsByEqualityOperatorIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConditionalTernaryEqualBranchIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DoNotCallOverridableMethodsInConstructorIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DoNotCallOverridableMethodsInConstructorIssue/VirtualCallFinderVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EmptyGeneralCatchClauseIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EqualExpressionComparisonIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EventUnsubscriptionViaAnonymousDelegateIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ForControlVariableIsNeverModifiedIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/FunctionNeverReturnsIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/LocalVariableHidesMemberIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/LongLiteralEndingLowerLIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/OptionalParameterHierarchyMismatchIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/OptionalParameterRefOutIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ParameterHidesMemberIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/StaticFieldInGenericTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ThreadStaticAtInstanceFieldIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ValueParameterNotUsedIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS1573ParameterHasNoMatchingParamTagIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS1717AssignmentMadeToSameVariableIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnassignedReadonlyFieldIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/InconsistentNamingIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/NonPublicMethodWithTestAttributeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertClosureToMethodGroupIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertConditionalTernaryToNullCoalescingIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertIfStatementToConditionalTernaryExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertIfStatementToNullCoalescingExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertNullableToShortFormIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/InvokeAsExtensionMethodIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RewriteIfReturnToReturnIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/SuggestUseVarKeywordEvidentIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AccessToStaticMemberViaDerivedTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/BaseMemberHasParamsIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertIfDoToWhileIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertToConstantIssue/FieldCollectVisitor[1];cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertToConstantIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EmptyEmbeddedStatementIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/FieldCanBeMadeReadOnlyIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/MemberCanBeMadeStaticIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PublicConstructorInAbstractClassIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithFirstOrDefaultIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithLastOrDefaultIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithOfTypeAnyIssue/GatherVisitor[1];cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithOfTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithSingleCallToAnyIssue/GatherVisitor[1];cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithStringIsNullOrEmptyIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
