type;from;to;direct;marker;constants;systemType
II;cs+interface://SharpOS/Kernel/HAL/IReadWriteIOPort;cs+interface://SharpOS/Kernel/HAL/IReadOnlyIOPort;True;False;False;True
II;cs+interface://SharpOS/Kernel/HAL/IReadWriteIOPort;cs+interface://SharpOS/Kernel/HAL/IWriteOnlyIOPort;True;False;False;True
CI;cs+class://SharpOS/Kernel/HAL/IOPort;cs+interface://SharpOS/Kernel/HAL/IReadOnlyIOPort;True;False;False;True
CI;cs+class://SharpOS/Kernel/HAL/IOPort;cs+interface://SharpOS/Kernel/HAL/IWriteOnlyIOPort;True;False;False;True
CI;cs+class://SharpOS/Kernel/HAL/IOPort;cs+interface://SharpOS/Kernel/HAL/IReadWriteIOPort;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/FieldMetadata;cs+class://SharpOS/Korlib/Runtime/Metadata;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/ITable;cs+class://InternalSystem/Object;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/Signature;cs+class://SharpOS/Korlib/Runtime/Metadata;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/FieldSignature;cs+class://SharpOS/Korlib/Runtime/Signature;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/SigClassType;cs+class://SharpOS/Korlib/Runtime/SigType;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/SigValueType;cs+class://SharpOS/Korlib/Runtime/SigType;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/TestB;cs+class://SharpOS/Korlib/Runtime/TestA;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/TestC;cs+class://SharpOS/Korlib/Runtime/TestB;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/TypeInfo;cs+class://InternalSystem/Object;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/TypeMetadata;cs+class://SharpOS/Korlib/Runtime/Metadata;True;False;False;True
CC;cs+class://SharpOS/Korlib/Runtime/VTable;cs+class://InternalSystem/Object;True;False;False;True
II;cs+interface://InternalSystem/Collections/Generic/ICollection[1];cs+interface://System/Collections/IEnumerable;True;False;False;False
II;cs+interface://InternalSystem/Collections/Generic/IEnumerable[1];cs+interface://System/Collections/IEnumerable;True;False;False;False
II;cs+interface://InternalSystem/Collections/Generic/IEnumerator[1];cs+interface://System/IDisposable;True;False;False;False
II;cs+interface://InternalSystem/Collections/Generic/IEnumerator[1];cs+interface://System/Collections/IEnumerator;True;False;False;False
II;cs+interface://InternalSystem/Collections/Generic/IList[1];cs+interface://System/Collections/IEnumerable;True;False;False;False
CI;cs+class://InternalSystem/Collections/ArrayList;cs+interface://System/ICloneable;True;False;False;False
II;cs+interface://InternalSystem/Collections/ICollection;cs+interface://System/Collections/IEnumerable;True;False;False;False
II;cs+interface://InternalSystem/Collections/IList;cs+interface://System/Collections/ICollection;True;False;False;False
II;cs+interface://InternalSystem/Collections/IList;cs+interface://System/Collections/IEnumerable;True;False;False;False
CI;cs+class://InternalSystem/IO/Stream;cs+interface://InternalSystem/IDisposable;True;False;False;True
CC;cs+class://InternalSystem/ArgumentException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/ArgumentNullException;cs+class://InternalSystem/ArgumentException;True;False;False;True
CC;cs+class://InternalSystem/ArgumentOutOfRangeException;cs+class://InternalSystem/ArgumentException;True;False;False;True
CC;cs+class://InternalSystem/ArithmeticException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/Array;cs+class://InternalSystem/Object;True;False;False;True
CI;cs+class://InternalSystem/CharEnumerator;cs+interface://System/ICloneable;True;False;False;False
CI;cs+class://InternalSystem/CharEnumerator;cs+interface://System/Collections/IEnumerator;True;False;False;False
CC;cs+class://InternalSystem/DivideByZeroException;cs+class://InternalSystem/ArithmeticException;True;False;False;True
CC;cs+class://InternalSystem/Enum;cs+class://InternalSystem/ValueType;True;False;False;True
CC;cs+class://InternalSystem/Exception;cs+class://InternalSystem/Object;True;False;False;True
CC;cs+class://InternalSystem/InvalidCastException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/InvalidOperationException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/NotImplementedException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/NotSupportedException;cs+class://InternalSystem/SystemException;True;False;False;True
